player_id,name
understat_13368,Koka
understat_13381,Leandro Antonetti
understat_13385,Zabi Gueu
understat_13404,Tamás Nikitscher
understat_1341,Ivan Radovanovic
understat_13420,Vladyslav Krapyvtsov
understat_13423,Al Musrati
understat_13444,Florinel Coman
understat_13447,Oliver Provstgaard
understat_13449,Victor Nelsson
understat_13451,Konan N’Dri
understat_13459,Eiran Cashin
understat_13461,Giorgos Masouras
understat_13463,Nasser Djiga
understat_13466,Chido Obi-Martin
understat_13478,Sebastian Otoa
understat_13485,Kirill Pomeshkin
understat_13487,Danila Godyaev
understat_13489,Yaroslav Krashevskiy
understat_13493,Ognjen Mimovic
understat_13494,Dzhamalutdin Abdulkadyrov
understat_13497,Tiago Pereira Cardoso
understat_13499,Vadim Ulyanov
understat_13509,Anton Kovalev
understat_1351,Alex Cordaz
understat_13510,Belajdi Pusi
understat_13512,Levi García
understat_13513,Maksim Savelyev
understat_13517,Maksim Radchenko
understat_13525,Wilfried Ndollo Bille
understat_13530,Ange Tia
understat_1354,Gianmarco Ferrari
understat_13542,Stanislav Topinka
understat_13552,Hamidou Makalou
understat_13557,Atsamaz Revazov
understat_13562,Nicola Pintus
understat_13563,Albert Gabaraev
understat_13564,Nikita Massalyga
understat_13599,Alessio Cacciamani
understat_1362,Simy
understat_13629,Ibrahim Alani
understat_13645,José Carlos González
understat_1370,Federico Ceccherini
understat_1372,Andrea Barberis
understat_1374,José Reina
understat_1375,Elseid Hysaj
understat_1377,Nikola Maksimovic
understat_1383,Manolo Gabbiadini
understat_1386,Piotr Zielinski
understat_1392,Luigi Sepe
understat_1394,Lorenzo Tonelli
understat_1395,Vlad Chiriches
understat_1400,Nicola Murru
understat_1409,Nicolò Barella
understat_1416,Ciprian Tatarusanu
understat_1428,Ianis Hagi
understat_1433,Federico Chiesa
understat_1445,Simone Verdi
understat_1449,Federico Di Francesco
understat_1450,Umar Sadiq
understat_1453,Marios Oikonomou
understat_1454,Alex Ferrari
understat_1460,Andrea Consigli
understat_1463,Francesco Acerbi
understat_1465,Stefano Sensi
understat_1471,Lorenzo Pellegrini
understat_1473,Matteo Politano
understat_1477,Luca Mazzitelli
understat_1480,Gianluca Pegolo
understat_1483,Etrit Berisha
understat_1484,Rafael Toloi
understat_1486,Mattia Caldara
understat_1487,Andrea Conti
understat_1493,Andrea Petagna
understat_1496,Roberto Gagliardini
understat_1500,Leonardo Spinazzola
understat_1502,Marco D&#039;Alessandro
understat_1504,Alberto Grassi
understat_1505,Samir Handanovic
understat_1510,Gary Medel
understat_1516,Geoffrey Kondogbia
understat_1517,Antonio Candreva
understat_1522,Andrea Ranocchia
understat_1523,Danilo D&#039;Ambrosio
understat_1524,Stevan Jovetic
understat_1537,Sasa Lukic
understat_1542,Stefan Radu
understat_1543,Sergej Milinkovic-Savic
understat_1544,Federico Ravaglia
understat_1555,Bartlomiej Dragowski
understat_1569,Valerio Verre
understat_157,Daniel Caligiuri
understat_1574,Davide Calabria
understat_1580,Mattia Destro
understat_1583,Arkadiusz Milik
understat_1598,Manuel De Luca
understat_1599,Norbert Gyömbér
understat_1601,Riccardo Marchizza
understat_1609,Antonio Mirante
understat_1612,Domenico Berardi
understat_1624,Fabio Depaoli
understat_1631,Luca Zanimacchia
understat_1634,Alessandro Deiola
understat_1639,Sebastiano Luperto
understat_1643,Luca Marrone
understat_1663,Johann Berg Gudmundsson
understat_1724,Isaac Success
understat_1726,Abdoulaye Doucouré
understat_1810,Roberto Soriano
understat_1817,Mario Balotelli
understat_1826,Nicola Sansone
understat_1830,Ionut Radu
understat_1834,José Correia
understat_1841,Pierluigi Gollini
understat_1843,Matteo Bianchetti
understat_1868,Daniel Ciofani
understat_1873,Nicola Leali
understat_188,Kevin Kampl
understat_189,Hakan Calhanoglu
understat_1892,Alex Meret
understat_1898,Stefano Sabelli
understat_1903,Kevin Lasagna
understat_1922,Daniele Sommariva
understat_1926,Boris Radunovic
understat_1927,Berat Gjimshiti
understat_193,Giulio Donati
understat_1946,Pepín
understat_1958,Mattia Zaccagni
understat_1971,Simone Romagnoli
understat_1989,Francesco Bardi
understat_200,Andreas Christensen
understat_2012,Nicholas Pierini
understat_2019,Federico Bonazzoli
understat_2022,Samir Ujkani
understat_2040,Paolo Ghiglione
understat_2043,Kastriot Dermaku
understat_2044,Daniele Verde
understat_205,Mahmoud Dahoud
understat_2058,Filippo Romagna
understat_2066,Curro
understat_2106,Munir
understat_2109,Enzo Roco
understat_2186,Morales
understat_2193,Cala
understat_2226,Zaldúa
understat_2229,Yuri
understat_2243,Keylor Navas
understat_2247,Nacho
understat_2256,Jesé
understat_2261,Jan Oblak
understat_227,Robert Lewandowski
understat_2278,Giménez
understat_2280,Jonny
understat_23,Marvin Plattenhardt
understat_2346,Aarón
understat_2385,Mat Ryan
understat_2396,Balenziaga
understat_2401,Muniain
understat_2438,Egor Filipenko
understat_2452,De Marcos
understat_2456,Omar Mascarell
understat_2475,Jaume
understat_2509,Dimitri Foulquier
understat_2519,Tejero
understat_2521,Alfonso
understat_2532,Amath Diedhiou
understat_2555,Remiro
understat_258,Tolga Cigerci
understat_2584,Raíllo
understat_2592,Lazo
understat_2619,Stole Dimitrievski
understat_2659,Noah Joel Sarenren Bazee
understat_2691,Milos Veljkovic
understat_2711,Aleksey Miranchuk
understat_2712,Rifat Zhemaletdinov
understat_2721,Dimitri Barinov
understat_2724,Aleksandr Belenov
understat_2725,Georgi Zotov
understat_2741,Evgeni Frolov
understat_2745,Dmitry Zhivoglyadov
understat_2750,Roman Zobnin
understat_2751,Aleksey Ionov
understat_2758,Anton Shunin
understat_2759,Igor Leshchuk
understat_2762,Maksim Kuzmin
understat_2766,Soslan Dzhanaev
understat_2770,Fyodor Kudryashov
understat_2772,Aleksandr Erokhin
understat_2775,Dmitriy Poloz
understat_2784,Denis Terentjev
understat_2785,Timofey Margasov
understat_2786,Nikita Medvedev
understat_2788,Nikolay Zabolotny
understat_2789,Denys Kulakov
understat_2790,Aleksandr Martynovich
understat_2791,Roman Emelyanov
understat_2794,Aleksandr Ryazantsev
understat_2808,Sergey Pesjakov
understat_2809,Sergei Bryzgalov
understat_281,Lukas Hradecky
understat_2811,Ilya Kutepov
understat_2814,Denis Glushakov
understat_2820,Alexandr Zotov
understat_2822,George Melkadze
understat_2824,Aleksandr Putsko
understat_2826,Aleksandr Zuev
understat_2828,Sergey Parshivlyuk
understat_2831,Alexander Selikhov
understat_2832,Brian Idowu
understat_2834,Giorgi Jikia
understat_2844,Alikhan Shavaev
understat_2850,Rizvan Utsiev
understat_2852,Andrey Semenov
understat_2854,Daler Kuzyaev
understat_2856,Maciej Rybus
understat_2857,Oleg Ivanov
understat_2862,Igor Lebedenko
understat_2869,Reziuan Mirzov
understat_2876,Igor Akinfeev
understat_2887,Kirill Panchenko
understat_2888,Kirill Nababkin
understat_2897,Aleksandr Golovin
understat_2898,Giorgi Shelia
understat_2900,Alexey Nikitin
understat_2906,Dmitriy Stotskiy
understat_291,Haris Seferovic
understat_2910,Vyacheslav Krotov
understat_2915,Georgy Schennikov
understat_2920,Sergei Petrov
understat_2925,Fedor Smolov
understat_2929,Yuri Gazinskiy
understat_2939,Alexander Zhirov
understat_294,Gian-Luca Waldschmidt
understat_2946,Bernard Berisha
understat_2958,Oleksandr Zinchenko
understat_2960,Aleksandr Filin
understat_2978,Ilzat Akhmetov
understat_2985,Elmir Nabiullin
understat_2986,Nikita Burmistrov
understat_2988,Vyacheslav Podberezkin
understat_2990,Ibrahim Tsallagov
understat_2997,Aleksey Pomerko
understat_3,Luca Caldirola
understat_3011,Vitaly Gudiev
understat_3015,Nikolay Komlichenko
understat_3025,Alexander Troshechkin
understat_3026,Artem Timofeev
understat_3034,Aslan Dudiev
understat_3050,Denis Yakuba
understat_3055,Igor Smolnikov
understat_3062,Oleg Shatov
understat_3063,Artem Dzyuba
understat_3067,Artur Yusupov
understat_3070,Maksim Rudakov
understat_3071,Mikhail Kerzhakov
understat_3072,Maxim Palienko
understat_3081,Aleksandr Maksimenko
understat_3090,Igor Konovalov
understat_3100,Evgeny Goshev
understat_3105,Egor Sorokin
understat_3129,Anton Mitryushkin
understat_3131,Zelimkhan Bakaev
understat_3133,Sergey Bozhin
understat_3136,Aleksey Evseev
understat_3138,Yury Zhuravlev
understat_3146,Alexey Tataev
understat_3150,Andrey Lunev
understat_3158,Serder Serderov
understat_3160,Nikita Chernov
understat_3161,Alexander Vasyutin
understat_3162,Khoren Bayramyan
understat_3165,Igor Obukhov
understat_317,Henrikh Mkhitaryan
understat_318,Pierre-Emerick Aubameyang
understat_3181,Ilya Pomazun
understat_3189,Egor Danilkin
understat_3192,Ilya Lantratov
understat_3194,Albert Sharipov
understat_3211,Martin Braithwaite
understat_3239,Hamari Traore
understat_3248,Omenuke Mfulu
understat_3301,Salvatore Sirigu
understat_332,Joel Matip
understat_3333,Francois Kamano
understat_3339,Jérôme Roussillon
understat_3367,Youssouf Kone
understat_3370,Issiaga Sylla
understat_339,Eric Maxim Choupo-Moting
understat_3415,Birama Touré
understat_343,Pierre-Emile Højbjerg
understat_3431,Almamy Touré
understat_347,Kaan Ayhan
understat_3479,Marcus Coco
understat_3502,Denis Petric
understat_3517,Ronael Pierre Gabriel
understat_3552,Marco Verratti
understat_3568,Clément Grenier
understat_3655,Charles Traore
understat_3657,Kevin N&#039;Doram
understat_3674,Abdoulaye Touré
understat_368,Konstantinos Stafylidis
understat_3682,Jordan Siebatcheu
understat_3683,Ivan Cavaleiro
understat_3693,Nolan Mbemba
understat_371,Sokratis
understat_3720,Milan Gajic
understat_3738,Serhou Guirassy
understat_375,Odisseas Vlachodimos
understat_378,Milos Pantovic
understat_3785,Kelvin Adou
understat_3800,Steve Mounie
understat_3813,Luka Djordjevic
understat_3821,Rolando Mandragora
understat_3872,George Puscas
understat_3899,Mattia Valoti
understat_3927,Alessio Cragno
understat_3939,Nikita Contini
understat_3951,Kevin Bonifazi
understat_3989,Salvatore Molina
understat_4010,Luca Garritano
understat_4070,Borja
understat_4142,Álvaro
understat_4199,Anton Shvets
understat_42,Julian Baumgartlinger
understat_4226,Darwin Machís
understat_4242,Stefan Mitrovic
understat_4345,Christopher Jullien
understat_4381,Mateusz Klich
understat_443,Peter Pekarík
understat_451,Matija Nastasic
understat_454,Charles Aránguiz
understat_4586,Aleksey Gerasimov
understat_4605,Anton Miranchuk
understat_4628,Egor Baburin
understat_4699,Simon Kjaer
understat_473,Danny Ward
understat_4811,Jean Eudes Aholou
understat_4828,Mathias Autret
understat_4886,Cédric Hountondji
understat_4895,Andrea Pinamonti
understat_4896,Andrew Gravillon
understat_4906,Alberto Cerri
understat_4907,Bartosz Bereszynski
understat_4911,Alessio Zerbin
understat_4918,Patrick Cutrone
understat_4920,Matteo Gabbia
understat_4932,Pietro Pellegri
understat_4937,Miha Zajc
understat_4939,Alessandro Bastoni
understat_4943,Emanuel Vignato
understat_4951,Grigoris Kastanos
understat_4956,Michele Cerofolini
understat_4959,Filippo Melegoni
understat_4968,Giorgio Altare
understat_498,Alexis Sánchez
understat_4981,Davide Frattesi
understat_4984,Wladimiro Falcone
understat_500,Alex Iwobi
understat_5025,Alessandro Buongiorno
understat_5037,Darko Brasanac
understat_5061,Kepa
understat_509,Wayne Hennessey
understat_5103,Martin Hongla
understat_5110,Mariano
understat_5113,Santos Borré
understat_5136,Estupiñán
understat_5155,Keidi Bare
understat_5199,Raba
understat_5221,Leon Bailey
understat_5222,Joel Pohjanpalo
understat_5240,Ondrej Duda
understat_5241,Péter Gulácsi
understat_5243,Dayotchanculle Upamecano
understat_5247,Naby Keita
understat_5250,Yussuf Poulsen
understat_5257,Willi Orban
understat_5258,László Bénes
understat_5264,Caglar Söyüncü
understat_5266,Vincenzo Grifo
understat_5270,Gerrit Holtmann
understat_528,Angelo Ogbonna
understat_5293,Rafal Gikiewicz
understat_5294,Salih Özcan
understat_531,Michail Antonio
understat_5322,Victor Osimhen
understat_5355,Jacob Bruun Larsen
understat_5397,Alexander Sobolev
understat_5409,Denis Adamov
understat_541,Victor Moses
understat_5410,Leo Goglichidze
understat_542,Pedro Obiang
understat_5423,Andrey Malykh
understat_5424,Mikhail Sivakov
understat_5426,Vladimir Poluyakhtov
understat_5442,Ivan Oblyakov
understat_5444,Ayaz Guliev
understat_5452,Miha Mevlja
understat_5454,Fedor Chalov
understat_5457,Khetag Khosonov
understat_5459,Konstantin Kuchaev
understat_5469,Evgeniy Chernov
understat_5479,Ilya Zhigulev
understat_5480,Matvey Safonov
understat_5483,Eric Bicfalvi
understat_5495,Jimmy Tabidze
understat_5497,Vladimir Iljin
understat_5503,Evgeny Latyshonok
understat_5513,Khyzyr Appaev
understat_5516,Egor Golenkov
understat_5526,Dmitrii Skopintcev
understat_5529,Nikita Goylo
understat_5535,Dmitry Vorobyev
understat_5536,Daniil Fomin
understat_5538,Vyacheslav Karavayev
understat_5541,Konstantin Savichev
understat_5545,Wilfred Ndidi
understat_5549,Luka Milivojevic
understat_5556,Ademola Lookman
understat_5568,Connor Roberts
understat_557,Matteo Darmian
understat_5595,Daniel James
understat_5596,Harry Wilson
understat_5609,Yves Bissouma
understat_5626,Jeremie Bela
understat_565,Nyom
understat_5657,Karl Toko Ekambi
understat_5666,Mouctar Diakhaby
understat_5672,Iván Balliu
understat_5686,Digbo Maiga
understat_5724,Irvin Cardona
understat_5736,Myziane Maolida
understat_5803,Fode Toure
understat_585,Seamus Coleman
understat_5899,Anton Zabolotny
understat_5900,Evgeni Markov
understat_5904,Ilnur Alshin
understat_5905,Yan Kazaev
understat_5906,Mikhail Oparin
understat_5911,Aleksandr Dovbnya
understat_5923,Nikolay Kalinskiy
understat_5926,Magomed-Shapi Suleymanov
understat_5927,Aleksey Gritsaenko
understat_5933,Artur Nigmatullin
understat_5940,Sergey Terekhov
understat_5942,Ivan Temnikov
understat_5947,Mihailo Ristic
understat_5952,Arsen Adamov
understat_5962,Tanguy NDombele Alvaro
understat_5976,Yoann Salmier
understat_5977,Joia Nuno Da Costa
understat_5994,Saidy Janko
understat_5998,Christophe Herelle
understat_6000,Tristan Dingome
understat_6014,Rominigue Kouame
understat_6015,Kouakou Herve Koffi
understat_6019,Angelo Fulgini
understat_6024,Ismael
understat_6025,Ivan Ignatyev
understat_6030,Zanka
understat_6034,Philip Billing
understat_6042,Jan Bednarek
understat_6047,Shane Duffy
understat_6069,Ablie Jallow
understat_6073,Guillermo Maripán
understat_6076,Nemanja Maksimovic
understat_6085,Marcin Kaminski
understat_6096,Sergio Córdova
understat_6107,Carlo Pinsoglio
understat_6120,Bono
understat_6125,Stanislav Lobotka
understat_6132,Marco Silvestri
understat_6151,Djené Dakonam
understat_6159,Gianluca Mancini
understat_6160,Riccardo Orsolini
understat_6162,Cengiz Ünder
understat_6167,Vanja Milinkovic-Savic
understat_6174,Nikola Milenkovic
understat_6175,Petko Hristov
understat_6176,Adam Marusic
understat_6180,Manuel Lazzari
understat_6190,Dawid Kownacki
understat_6191,Lorenzo Venuti
understat_6196,Nicolas Viola
understat_620,Kelechi Iheanacho
understat_6219,Enes Ünal
understat_6224,Marko Dmitrovic
understat_6228,Luka Jovic
understat_6234,Christopher Martins Pereira
understat_6238,Ignatius Ganago
understat_6253,Gianluca Scamacca
understat_6254,Kirill Kaplenko
understat_6271,Ihlas Bebou
understat_6293,Gerzino Nyamsi
understat_6303,Marvin Zeegelaar
understat_6314,Joachim Andersen
understat_6316,Panagiotis Retsos
understat_6324,Marash Kumbulla
understat_6327,Kevin Akpoguma
understat_6331,Alexander Lomovitskiy
understat_6348,Jann-Fiete Arp
understat_6364,Roman Tugarev
understat_6369,Ethan Ampadu
understat_6377,Joe Rodon
understat_6378,Nikolai Rasskazov
understat_64,Filip Kostic
understat_6400,Antonio Martínez
understat_6412,Raoul Bellanova
understat_6415,Nikolas Nartey
understat_6417,Daniil Kulikov
understat_6418,Hamza Choudhury
understat_6434,Franck Zambo
understat_6436,Stanley N&#039;Soki
understat_6443,Ben Kone
understat_6445,Elvis Rexhbecaj
understat_6454,Mohamed Youcef Belaïli
understat_646,Christian Eriksen
understat_6466,Jean-Claude Billong
understat_6470,José Arnáiz
understat_6485,Júnior Firpo
understat_6501,Andy Pelmard
understat_6504,Michael Obafemi
understat_6507,Semuel Pizzignacco
understat_6512,Musa Barrow
understat_6517,Charalampos Lykogiannis
understat_6532,Martin Dubravka
understat_6533,Anthony Lozano
understat_6552,Bryan Mbeumo
understat_6557,Louis Beyer
understat_6558,Frank Tsadjout
understat_6577,Amur Kalmykov
understat_6580,Danil Glebov
understat_6586,Andrey Egorychev
understat_6590,Mingiyan Beveev
understat_6598,Igor Kalinin
understat_6603,Dmitri Kabutov
understat_6608,Ionut Nedelcearu
understat_6611,Vyacheslav Grulev
understat_6614,Mikhail Ignatov
understat_6643,Francisco Vieites
understat_6646,Kirill Suslov
understat_6658,Nikita Kakkoev
understat_6671,Salvatore Esposito
understat_6672,Riccardo Sottil
understat_6680,Vladimir Moskvichev
understat_6686,Nicolo Zaniolo
understat_6692,Enrico Del Prato
understat_6696,Luca Ranieri
understat_6706,Ndary Adopo
understat_6707,Alex Matsukatov
understat_6708,Bote Baku
understat_6718,Andrea Colpani
understat_6722,Konstantinos Mavropanos
understat_6730,Mamin Artem
understat_6740,Miguel Ángel Rubio
understat_6769,Yuri Dyupin
understat_6772,Gamid Agalarov
understat_6774,Aleksey Sutormin
understat_6793,Daniil Lesovoy
understat_6795,Egor Shamov
understat_6800,Daniil Krugovoy
understat_6807,Jaka Bijol
understat_6810,Nayair Tiknizyan
understat_6820,David Brooks
understat_6827,Bobby Reid
understat_6852,Matt Doherty
understat_6864,Renaud Ripart
understat_6872,Mehmet Zeki Çelik
understat_6895,Jordan Lefort
understat_6904,Ibrahima Sissoko
understat_6910,Igor Diveev
understat_6918,Anuar Mohamed
understat_6935,Naif Aguerd
understat_695,Bertrand Traoré
understat_6954,Juan Camilo Hernández
understat_6955,Ezequiel Ávila
understat_696,Falcao
understat_6977,Pietro Terracciano
understat_6978,Giovanni Di Lorenzo
understat_6980,Francesco Caputo
understat_6982,Ivan Provedel
understat_6986,Hamed Junior Traore
understat_6988,Simone Aresti
understat_6996,William Troost-Ekong
understat_7002,Giangiacomo Magnani
understat_7004,Leonardo Sernicola
understat_7005,Jens Odgaard
understat_7010,Danil Lipovoy
understat_7013,Matteo Pessina
understat_7014,Arkadiusz Reca
understat_7024,Kasim Nuhu
understat_7027,Arijanet Muric
understat_7048,Frederik Rönnow
understat_706,Lukasz Fabianski
understat_7073,Pierre Kunde
understat_7083,Christian Nørgaard
understat_7084,Dusan Vlahovic
understat_7087,Elia Caprile
understat_7090,Krzysztof Piatek
understat_7096,Omar Colley
understat_7097,Ronaldo Vieira
understat_7109,Leandro Barreiro Martins
understat_7123,Evgeny Kharin
understat_7124,Davide Bettella
understat_7143,Ognjen Ozegovic
understat_7160,Nemanja Radonjic
understat_7164,Florent Muslija
understat_7166,Mathias Jensen
understat_7169,Moses Simon
understat_7176,Mickaël Alphonse
understat_7183,Daniil Khlusevich
understat_7185,Alexey Mironov
understat_7191,Ilya Gaponov
understat_7192,Pavel Maslov
understat_7194,Andriy Lunin
understat_7196,Roman Evgeniev
understat_7197,Fredrik Jensen
understat_7208,Samuel Chukwueze
understat_7229,Florian Chabrolle
understat_7230,Emile Smith-Rowe
understat_7239,Conor Coventry
understat_7240,Benoit Badiashile Mukinayi
understat_7243,Alessandro Russo
understat_725,Ola Aina
understat_726,Vito Mannone
understat_7277,Ryan John Giles
understat_7283,Daniil Utkin
understat_7284,Marco Brescianini
understat_7304,Danil Stepanov
understat_7307,Lechii Sadulaev
understat_7321,Nunzio Lella
understat_7324,Luca Gemello
understat_7330,Uros Racic
understat_7332,Max Kilman
understat_7333,Caleb Okoli
understat_7338,Bryan Gil Salvatierra
understat_7350,Yangel Herrera
understat_7375,Roberto Piccoli
understat_7376,Ozan Kabak
understat_7379,Nicolo Fagioli
understat_7384,Chris Mepham
understat_7387,Dimitris Nikolaou
understat_7397,Arbër Zeneli
understat_7406,Sory Kaba
understat_7410,Andras Schafer
understat_7411,Nicolo Rovella
understat_7412,Antonio Candela
understat_7413,Ibañez
understat_7416,Merih Demiral
understat_7432,Reinildo
understat_745,Kasper Schmeichel
understat_7452,Dmitri Rybchinsky
understat_7453,Khvicha Kvaratskhelia
understat_7454,Anton Zinkovskiy
understat_7455,Bogdan Ovsyannikov
understat_7461,Roman Akbashev
understat_7471,Baktiyor Zainutdinov
understat_7472,Wilfried Stephane Singo
understat_7476,Nail Umiarov
understat_7477,Maksim Glushenkov
understat_7482,Kouadio Kone
understat_7483,Hans Nicolussi Caviglia
understat_7499,Ilya Agapov
understat_7500,Giacomo Raspadori
understat_7501,Amadou Haidara
understat_7504,Aleksandr Chernikov
understat_7505,Aleksey Gorodovoy
understat_7507,Gianluca Gaetano
understat_751,N&#039;Golo Kanté
understat_7515,Andrei Ratiu
understat_7521,Konstantin Maradishvili
understat_753,Marc Albrighton
understat_7530,Samuele Ricci
understat_7540,Theo Sainte Luce
understat_7562,Eric Junior Dina Ebimbe
understat_7575,Sergei Borodin
understat_7576,Nicolò Cambiaghi
understat_7580,Alexei Kenyakin
understat_7582,Mark Travers
understat_7592,Stanislav Magkeev
understat_7612,Nathan N&#039;Goumou Minpol
understat_7613,Moussa Diarra
understat_762,Demarai Gray
understat_7620,Aleksandr Rudenko
understat_7628,Lameck Banda
understat_7632,Ivan Ordets
understat_7636,Nikolay Giorgobiani
understat_7638,Dmitriy Chistyakov
understat_7639,Aleksandr Dolgov
understat_7641,Timur Ayupov
understat_7652,Zuriko Davitashvili
understat_7654,David Volk
understat_7656,Ivan Miladinovic
understat_7659,Vladimir Obukhov
understat_7663,Maksim Osipenko
understat_7674,Igor Urganov
understat_7678,Soltmurad Bakaev
understat_7680,Andrey Mostovoy
understat_7681,Danila Prokhin
understat_7691,Jamal Lewis
understat_7701,Moussa Djenepo
understat_7703,John Egan
understat_7706,George Baldock
understat_7710,Oliver Norwood
understat_7718,Predrag Rajkovic
understat_7726,Ezri Konsa Ngoyo
understat_773,Aleksandar Mitrovic
understat_7730,Jean-Charles Castelletto
understat_7735,Donovan Léon
understat_7743,Pereira Lage
understat_7747,Mama Baldé
understat_7756,Yusuf Yazici
understat_7761,Timur Suleymanov
understat_7772,Marcin Bulka
understat_7790,Darko Churlinov
understat_7796,Klaus Gjasula
understat_7814,Taiwo Awoniyi
understat_7838,Martin Valjent
understat_7845,Aleksander Sedlar
understat_7865,Kirill Folmer
understat_7867,Robert Skov
understat_7868,Diadie Samassékou
understat_7874,Nikolay Titkov
understat_7882,Sheraldo Becker
understat_7883,Marcus Ingvartsen
understat_7888,Nemanja Gudelj
understat_7895,Vladislav Torop
understat_7900,Sargis Adamyan
understat_7904,Caoimhin Kelleher
understat_7908,Marshall Munetsi
understat_7909,Gaetano Castrovilli
understat_7910,Szymon Zurkowski
understat_7911,Aleksa Terzic
understat_7912,Eljif Elmas
understat_7923,Pawel Dawidowicz
understat_7924,Amir Rrahmani
understat_7934,Andreas Skov Olsen
understat_7936,Filip Jagiello
understat_7937,Julian Chabot
understat_7938,Tommaso Augello
understat_7940,Denis Vavro
understat_7947,Ruslan Malinovskiy
understat_7950,Mert Müldür
understat_7955,Jesse Joronen
understat_7958,Sandro Tonali
understat_7967,Anssumane Fati
understat_7973,Marco Mancosu
understat_7980,Adil Aouchiche
understat_7981,Nianzou Kouassi
understat_7984,Kirill Malyarov
understat_7985,Danila Vedernikov
understat_8000,Ilia Gruev
understat_8007,Yildirim Mert Cetin
understat_8009,Antonino Gallo
understat_8012,Yordan Osorio
understat_8025,Kasper Dolberg
understat_8030,Sebastian Walukiewicz
understat_8033,Vitali Lystsov
understat_8034,Georgios Kyriakopoulos
understat_8035,Samuel Di Carmine
understat_8040,Marvelous Nakamba
understat_8056,Arnaud Kalimuendo Muinga
understat_8066,Arnaut Danjuma Groeneveld
understat_8069,Maksim Mukhin
understat_807,Jonny Evans
understat_8072,Nikolay Poyarkov
understat_8094,Mathis Cherki
understat_8101,Stefano Turati
understat_8103,Modibo Sagnan
understat_8127,Amad Diallo Traore
understat_8129,Riccardo Calafiori
understat_813,Salomón Rondón
understat_8140,Munas Dabbur
understat_8151,Hianga&#039;a M&#039;Bock
understat_8163,Daniel Maldini
understat_8185,Giuseppe Ciocci
understat_8187,Georges Mikautadze
understat_8196,Aleksey Mamin
understat_8197,Ilario Monterisi
understat_8224,William Smallbone
understat_8232,Andrea Carboni
understat_8245,Lorenzo Pirola
understat_8268,Bogdan Jocic
understat_8271,Fernando Niño
understat_8278,Papa Ndiaga Yade
understat_8294,El Bilal Touré
understat_8308,Filip Stankovic
understat_8311,Janis Antiste
understat_8313,Pierre Kalulu Kyatengwa
understat_8314,Yvann Maçon
understat_8317,Edmond Tapsoba
understat_8321,Razvan Sava
understat_8326,Maduka Okoye
understat_8330,Jean Onana
understat_8341,Lazar Samardzic
understat_8343,Nikita Kotin
understat_8347,Maksim Nenakhov
understat_8348,Miroslav Bogosavac
understat_8350,Vadim Lukyanov
understat_8356,Evgeni Shlyakov
understat_8359,Oliver Abildgaard
understat_8361,Denis Makarov
understat_8362,Ilya Samoshnikov
understat_8364,Maksim Kutovoi
understat_8368,Kirill Zaika
understat_8369,Yuri Kovalev
understat_8372,Lucas Gourna Douath
understat_8383,Faustino Anjorin
understat_8384,Armando Broja
understat_8398,Márton Dárdai
understat_8423,Jon Pacheco Dozagarat
understat_8451,Ivan Komarov
understat_8456,Nathan Tella
understat_8458,Harvey White
understat_8465,Konstantin Shiltsov
understat_8478,Lorenzo Colombo
understat_8504,Vladislav Karapuzov
understat_8512,Filippo Terracciano
understat_8515,Artur Chyorny
understat_8517,Maxim Danilin
understat_8519,Stanislav Agkatsev
understat_8522,Matteo Lovato
understat_853,Paul Dummett
understat_855,Cristian Gamboa
understat_8556,Daniil Odoevskiy
understat_8569,Botond Balogh
understat_8587,Aleksandr Silyanov
understat_8597,Dmitri Tikhiy
understat_8598,Kirill Bozhenov
understat_8599,Ilya Kukharchuk
understat_8612,David Karaev
understat_8616,Oleg Kozhemyakin
understat_8617,Mukhammad Sultanov
understat_8622,Vitali Lisakovich
understat_8623,David Tosevski
understat_8624,Marat Bystrov
understat_8632,Enzo Ebosse
understat_8636,Jonathan Christian David
understat_8641,Radoslaw Majecki
understat_8642,Strahinja Pavlovic
understat_8649,Houboulang Mendes
understat_8666,Cheick Oumar Doucoure
understat_8667,Ismael Boura
understat_8673,Danil Kazantsev
understat_8674,Danil Massurenko
understat_8685,Mohamed Ali-Cho
understat_8686,Cheick Tidiane Sabaly
understat_8687,Kiki Kouyate
understat_8689,Yvan Neyou
understat_8691,Saidou Sow
understat_8694,Chidera Ejuke
understat_8696,Pape Alassane Gueye
understat_8698,Kays Ruiz-Atil
understat_8702,Tinotenda Kadewere
understat_8704,Marek Rodák
understat_8710,Renato Tapia
understat_8714,Danil Prutsev
understat_8716,Luke Ayling
understat_8731,Isaac Carcelén
understat_8756,Dara O&#039;Shea
understat_8759,David Pereira Da Costa
understat_8760,Arsen Zakharyan
understat_8761,Shon Weissman
understat_8782,Eduard Spertsyan
understat_8786,Stefan Ortega Moreno
understat_8803,Robert Gumny
understat_8804,Felix Agu
understat_8807,Silas Wamangituka
understat_8819,Mergim Vojvoda
understat_8820,Jacopo Segre
understat_8829,Nicolò Casale
understat_8831,Iyenoma Destiny Udogie
understat_8852,Konstantinos Tsimikas
understat_8856,Razvan Marin
understat_8857,Gabriele Zappa
understat_8858,Guglielmo Vicario
understat_8859,Mikkel Damsgaard
understat_8860,Nicola Ravaglia
understat_8861,Urko Gonzalez
understat_8864,Matthew Cash
understat_8871,Marco Carnesecchi
